plantorder,plantnumber,type,plant,ambient,elevated,facility,field01,fieldpots,percent_decrease_N,replicate_facilities,SE,Var,aN,eN,SE_a,SE_e,watering,nitrogen,other,cultivar,concatenate,Author,site_of_expt,year_of_experiment,Sitecode,yearcode,exclude,notes
1,1,C3_cereal,wheat,413,565,CTC,0,pots,0.964033398,1,0.00316323,1.0006E-05,15.57,15.01,0.051020408,0.00255102,NA,2,,Beijing_9701,1-Chinese_Academy_of_Agricultural_Science_experiment_station_in_Beijing2001-2002565NABeijing_9701ambientmedium,Lin_et_al_2005,Chinese_Academy_of_Agricultural_Science_experiment_station_in_Beijing,2001-2002,Beij,1,ok,
1,1,C3_cereal,wheat,413,565,CTC,1,field,0.940746159,1,0.010188315,0.000103802,13.67,12.86,0.137755102,0.051020408,NA,2,,ZhongYu_five,1-Chinese_Academy_of_Agricultural_Science_experiment_station_in_Beijing2001-2002565NAZhongYu_fiveambientmedium,Lin_et_al_2005,Chinese_Academy_of_Agricultural_Science_experiment_station_in_Beijing,2001-2002,Beij,1,ok,
1,1,C3_cereal,wheat,340,800,GC,0,pots,0.914832809,1,0.040752371,0.001660756,3.499,3.201,0.12,0.091,wet,2,,norman,1-Berlin800wetnormanambientmedium,Mueller_et_al_1993,Berlin,,Berl,1,ok,
1,1,C3_cereal,wheat,340,800,GC,0,pots,1.021937322,1,0.064592629,0.004172208,3.51,3.587,0.124,0.188,wet,2,,alcedo,1-Berlin800wetalcedoambientmedium,Mueller_et_al_1993,Berlin,,Berl,1,ok,
1,1,C3_cereal,wheat,340,800,GC,0,pots,0.898881432,1,0.043021791,0.001850875,4.47,4.018,0.149,0.138,dry,2,,alcedo,1-Berlin800dryalcedoambientmedium,Mueller_et_al_1993,Berlin,,Berl,1,no_samplesize,
1,1,C3_cereal,wheat,340,800,GC,0,pots,0.880056778,1,0.063405731,0.004020287,4.227,3.72,0.204,0.199,dry,2,,norman,1-Berlin800drynormanambientmedium,Mueller_et_al_1993,Berlin,,Berl,1,ok,
1,1,C3_cereal,wheat,384,718,OTC,0,pots,0.723140496,2,0.069991655,0.004898832,24.2,17.5,,,NA,2,,turbo,"1-Braunschweig,_Germany1992718NAturboambientNA",Manderschied_et_al_1995,"Braunschweig,_Germany",1992,Brau,1,ok,
1,1,C3_cereal,wheat,384,718,OTC,0,pots,0.70411985,2,0.073645653,0.005423682,26.7,18.8,,,NA,2,,star,"1-Braunschweig,_Germany1992718NAstarambientNA",Manderscheid_et_al_1995,"Braunschweig,_Germany",1992,Brau,1,ok,
1,1,C3_cereal,wheat,365,700,OTC,0,pots,0.929889299,2,0.001746258,3.04942E-06,2.71,2.7,,,NA,3,,minaret,"1-Braunschweig,_Germany1994700NAminaretambienthigh",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1994,Brau,2,ok,
1,1,C3_cereal,wheat,379,689,OTC,0,pots,0.929889299,4,0.012596339,0.000158668,3.42,3.33,,,NA,3,,heines_kolben_1890,"1-Braunschweig,_Germany1994689NAheines_kolben_1890ambienthigh",Manderscheid_and_Weigel_1997,"Braunschweig,_Germany",1994,Brau,2,ok,
1,1,C3_cereal,wheat,379,689,OTC,0,pots,0.929889299,4,0.020190448,0.000407654,3.42,3.3,,,NA,3,,janetzkis_fruher_1914,"1-Braunschweig,_Germany1994689NAjanetzkis_fruher_1914ambienthigh",Manderscheid_and_Weigel_1997,"Braunschweig,_Germany",1994,Brau,2,ok,
1,1,C3_cereal,wheat,365,700,OTC,0,pots,0.929889299,2,0.031742774,0.001007604,3.23,3.02,,,NA,3,,nandu,"1-Braunschweig,_Germany1994700NAnanduambienthigh",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1994,Brau,2,ok,
1,1,C3_cereal,wheat,379,689,OTC,0,pots,0.928125,4,0.081350736,0.006617942,3.2,2.97,,,NA,3,,turbo,"1-Braunschweig,_Germany1994689NAturboambienthigh",Manderscheid_and_Weigel_1997,"Braunschweig,_Germany",1994,Brau,2,ok,
1,1,C3_cereal,wheat,365,700,OTC,0,pots,0.929889299,2,0.128340057,0.01647117,3.01,2.29,,,NA,1,,nandu,"1-Braunschweig,_Germany1994700NAnanduambientlow",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1994,Brau,2,ok,
1,1,C3_cereal,wheat,365,700,OTC,0,pots,0.929889299,2,0.130260957,0.016967917,2.42,1.92,,,NA,1,,minaret,"1-Braunschweig,_Germany1994700NAminaretambientlow",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1994,Brau,2,ok,
1,1,C3_cereal,wheat,365,700,OTC,1,field,0.929889299,2,0.134237124,0.018019605,2.13,1.6,,,NA,2,,minaret,"1-Braunschweig,_Germany1999700NAminaretambientmedium",Manderscheid_et_al_2000,"Braunschweig,_Germany",1999,Brau,4,ok,
1,1,C3_cereal,wheat,375,550,FACE,1,field,0.96124031,2,0.014545521,0.000211572,12.9,12.4,,,NA,3,,batis,"1-Braunschweig,_Germany2001/2002550NAbatisambienthigh",Erbs_et_al_2010,"Braunschweig,_Germany",2001/2002,Brau,5,ok,
1,1,C3_cereal,wheat,375,550,FACE,1,field,0.887218045,2,0.032226451,0.001038544,133,118,,,NA,1,,batis,"1-Braunschweig,_Germany2001/2002550NAbatisambientlow",Wroblewitz_et_al_2013,"Braunschweig,_Germany",2001/2002,Brau,5,ok,
1,1,C3_cereal,wheat,385,550,FACE,1,field,0.907462687,2,0.052124084,0.00271692,6.7,6.08,0.23,0.28,NA,1,,batis,"1-Braunschweig,_Germany2004/2005550NAbatisambientlow",Wieser_et_al_2008_not_averaged,"Braunschweig,_Germany",2004/2005,Brau,7,ok,
1,1,C3_cereal,wheat,375,550,FACE,1,field,0.865079365,2,0.038036591,0.001446782,126,109,,,NA,3,,batis,"1-Braunschweig,_Germany2004/2005550NAbatisambienthigh",Wroblewitz_et_al_2013,"Braunschweig,_Germany",2004/2005,Brau,7,ok,
1,1,C3_cereal,wheat,385,550,FACE,1,field,0.865079365,4,0.037698307,0.001421162,126,109,,,NA,3,-13.771,batis,"1-Braunschweig,_Germany2004/2005550NAbatisambienthigh-13.771",Wieser_et_al_2008_Erbs_et_al_2010_Wroblewitz_et_al_2013,"Braunschweig,_Germany",2004/2005,Brau,7,ok,
1,1,C3_cereal,wheat,350,700,GH,0,pots,0.700196464,1,0.066266666,0.004391271,2.545,1.782,0.123,0.145,NA,2,,default,"1-Cambridge,_UK1990700NANAambientmedium",Thompson_and_Woodward_1994,"Cambridge,_UK",1990,Camb,1,ok,
1,1,C3_cereal,wheat,350,700,tunnel,1,field,0.861386139,3,0.004163446,1.73343E-05,10.1,8.7,,,NA,2,,default,1-canberra_Aus_Ginninderra_and_black_mountain1991_or_so700NANAambientmedium,Blumenthal_et_al_1996,canberra_Aus_Ginninderra_and_black_mountain,1991_or_so,Canb,1,ok,
1,1,C3_cereal,wheat,415,550,FACE,1,field,0.96350365,3,0.021775785,0.000474185,100,96.35036496,,,NA,3,,default,1-Changping550NANAambienthigh,Lam_et_al_2012b,Changping,,Chang,1,ok,
1,1,C3_cereal,wheat,415,550,FACE,1,field,0.941176471,3,0.034678465,0.001202596,100,94.11764706,,,NA,1,,default,1-Changping550NANAambientlow,Lam_et_al_2012b,Changping,,Chang,1,ok,
1,1,C3_cereal,wheat,362,680,OTC,0,pots,0.739624119,2,0.003915427,1.53306E-05,2.554,1.889,0,0.01,NA,2,,default,"1-Giessen,_Germany1994680NANAambientmedium",Fangmeier_et_al_1997_,"Giessen,_Germany",1994,Gies,1,ok,
1,1,C3_cereal,wheat,362,520,OTC,0,pots,0.84064213,2,0.003915427,1.53306E-05,2.554,2.147,0,0.01,NA,2,,default,"1-Giessen,_Germany1994520NANAambientmedium",Fangmeier_et_al_1997__and_1996,"Giessen,_Germany",1994,Gies,1,ok,
1,1,C3_cereal,wheat,362,680,OTC,0,pots,0.821860221,2,0.009501274,9.02742E-05,1.903,1.564,0.022,0,NA,1,,default,"1-Giessen,_Germany1994680NANAambientlow",Fangmeier_et_al_1997_,"Giessen,_Germany",1994,Gies,1,ok,
1,1,C3_cereal,wheat,362,520,OTC,0,pots,0.911192853,2,0.020289832,0.000411677,1.903,1.734,0.022,0.033,NA,1,,default,"1-Giessen,_Germany1994520NANAambientlow",Fangmeier_et_al_1997_,"Giessen,_Germany",1994,Gies,1,ok,
1,1,C3_cereal,wheat,355,660,OTC,1,field,0.883870968,3,2.142675142,4.591056764,15.5,13.7,0.202072594,0.28,wet,2,,Dragon,"1-Göteborg,_Sweden1994660wetDragonambientmedium",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1994,Gote,1,ok,49_days_pre_CO2
1,1,C3_cereal,wheat,347,667,OTC,1,field,0.897810219,4,0.013108921,0.000171844,13.7,12.3,0.11,0.15,wet,2,,Dragon,"1-Göteborg,_Sweden1995667wetDragonambientmedium",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1995,Gote,2,ok,
1,1,C3_cereal,wheat,347,515,OTC,1,field,0.890510949,4,0.040059324,0.001604749,13.7,12.2,0.11,0.54,wet,2,,Dragon,"1-Göteborg,_Sweden1995515wetDragonambientmedium",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1995,Gote,2,ok,
1,1,C3_cereal,wheat,358,696,OTC,1,field,0.965277778,5,0.031609436,0.000999156,14.4,13.9,0.120747671,0.44,extra_wet,2,,Dragon,"1-Göteborg,_Sweden1996696",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1996,Gote,3,ok,
1,1,C3_cereal,wheat,355,675,OTC,1,field,0.948387097,5,0.034064395,0.001160383,15.5,14.7,0.178885438,0.5,wet,2,,Dragon,"1-Göteborg,_Sweden1996675",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1996,Gote,3,ok,
1,,C3 cereal,wheat,399,549,FACE,1,field,0.937879811,15,0.023159201,0.000536349,14.81,13.89,0.237542979,0.260780879,wet,2,,Triso,"1-Heidfeldhof,_Stuttgart2004549wetTrisoambientmedium",Högy et al. 2009 the other one,"Heidfeldhof, Stuttgart",2004,Heid,1,ok,
1,,C3 cereal,wheat,403,572,FACE,1,field,0.964990452,15,0.005953455,3.54436E-05,15.71,15.16,0.074877678,0.059385745,wet,2,,Triso,"1-Heidfeldhof,_Stuttgart2005572wetTrisoambientmedium",Högy et al. 2009 the other one,"Heidfeldhof, Stuttgart",2005,Heid,2,ok,
1,1,C3_cereal,wheat,375,526,FACE,1,field,0.921017403,5,0.051583521,0.00266086,14.94,13.76,0.35,0.7,NA,2,,default,"1-Heidfeldhof,_Stuttgart2008526NANAambientNA",Hogy_et_al_2013_,"Heidfeldhof,_Stuttgart",2008,Heid,4,ok,
1,1,C3_cereal,wheat,375,526,FACE,1,field,0.92636,15,0.0000536,2.87296E-09,,,,,NA,2,,default,"1-Heidfeldhof,_Stuttgart2004-2006526NANAambientNA",Högy_et_al_2009_BUT_THERE_ARE_TWO,"Heidfeldhof,_Stuttgart",2004-2006,Heid,5,ok,SE_combined_with_sorghum
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.957119652,4,0.010443284,0.000109062,13.76437625,13.174155,0.08152274,0.12072487,wet,2,TOS1,yitpi,"1-Horsham,_Australia2007550wetyitpiambientmediumTOS1",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.953085859,4,0.038359246,0.001471432,13.2205875,12.600355,0.102711685,0.497593784,wet,1,TOS1,janz,"1-Horsham,_Australia2007550wetjanzambientlowTOS1",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.977283009,4,0.023880901,0.000570297,14.30344625,13.978515,0.174237789,0.296110085,dry,2,TOS1,yitpi,"1-Horsham,_Australia2007550dryyitpiambientmediumTOS1",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.952667426,4,0.022566725,0.000509257,13.95709,13.296465,0.19163198,0.256660767,dry,1,TOS1,yitpi,"1-Horsham,_Australia2007550dryyitpiambientlowTOS1",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.965568995,4,0.024864884,0.000618262,13.81458375,13.33893375,0.20283905,0.282190845,wet,2,TOS2,yitpi,"1-Horsham,_Australia2007550wetyitpiambientmediumTOS2",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.981361455,4,0.020140993,0.00040566,13.22568375,12.97917625,0.211449738,0.167025834,wet,1,TOS1,yitpi,"1-Horsham,_Australia2007550wetyitpiambientlowTOS1",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.996766957,4,0.021894493,0.000479369,13.8948025,13.84988,0.268094554,0.145392235,dry,2,TOS2,yitpi,"1-Horsham,_Australia2007550dryyitpiambientmediumTOS2",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.955163372,4,0.022916354,0.000525159,14.0352325,13.40594,0.305130941,0.136040092,wet,1,TOS2,yitpi,"1-Horsham,_Australia2007550wetyitpiambientlowTOS2",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.952460813,4,0.026028235,0.000677469,14.05127625,13.38329,0.366029598,0.110527376,dry,1,TOS2,yitpi,"1-Horsham,_Australia2007550dryyitpiambientlowTOS2",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.977815201,4,0.050458315,0.002546042,13.54486,13.24437,0.367185591,0.581545826,wet,1,TOS2,janz,"1-Horsham,_Australia2007550wetjanzambientlowTOS2",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.970846315,4,0.036257933,0.001314638,13.50541125,13.11167875,0.392112623,0.308004434,dry,1,TOS2,janz,"1-Horsham,_Australia2007550dryjanzambientlowTOS2",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.973039908,4,0.042202411,0.001781043,14.240215,13.8562975,0.392680452,0.463865276,dry,1,TOS1,janz,"1-Horsham,_Australia2007550dryjanzambientlowTOS1",,"Horsham,_Australia",2007,Hors,1,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,1.084275188,4,0.030693737,0.000942105,15.19166,16.47194,0.144259646,0.439270906,dry,2,TOS_2_maybe,yitpi,"1-Horsham,_Australia2008550dryyitpiambientmediumTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.888750611,4,0.022619549,0.000511644,13.631985,12.115435,0.251814992,0.212114495,wet,1,TOS1_maybe,h45,"1-Horsham,_Australia2009550weth45ambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,1.021780761,4,0.040943991,0.00167641,15.455888,15.792529,0.373940226,0.504459634,wet,1,TOS_2_maybe,yitpi,"1-Horsham,_Australia2008550wetyitpiambientlowTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.940869047,4,0.043757364,0.001914707,16.131213,15.177359,0.383266068,0.606797156,wet,2,TOS_2_maybe,yitpi,"1-Horsham,_Australia2008550wetyitpiambientmediumTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.964088331,4,0.066753215,0.004455992,15.92487,15.35298133,0.439081221,0.975116471,dry,1,TOS_2_maybe,janz,"1-Horsham,_Australia2008550dryjanzambientlowTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.968824592,4,0.028136888,0.000791684,17.271434,16.73299,0.450923792,0.212860165,wet,1,TOS_2_maybe,janz,"1-Horsham,_Australia2008550wetjanzambientlowTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.883198192,4,0.049676876,0.002467792,16.733217,14.778747,0.610093952,0.632962232,wet,2,TOS1_maybe,yitpi,"1-Horsham,_Australia2008550wetyitpiambientmediumTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.886065803,4,0.044313499,0.001963686,17.130467,15.178721,0.638449529,0.50618528,wet,1,TOS1_maybe,janz,"1-Horsham,_Australia2008550wetjanzambientlowTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,1.00628563,4,0.06428105,0.004132053,14.98736,15.081565,0.640123901,0.716393623,dry,1,TOS_2_maybe,yitpi,"1-Horsham,_Australia2008550dryyitpiambientlowTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,no_SE,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.943531252,4,0.070325328,0.004945652,16.742978,15.797523,0.754403801,0.937942931,dry,1,TOS1_maybe,janz,"1-Horsham,_Australia2008550dryjanzambientlowTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.970021169,4,0.08146397,0.006636378,14.780563,14.337459,0.782658813,0.934579437,dry,1,TOS1_maybe,yitpi,"1-Horsham,_Australia2008550dryyitpiambientlowTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.853220816,4,0.050381775,0.002538323,16.308273,13.914558,0.858984907,0.371407982,wet,1,TOS1_maybe,yitpi,"1-Horsham,_Australia2008550wetyitpiambientlowTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.952193689,4,0.089121528,0.007942647,15.607751,14.861602,0.922436494,1.078594348,dry,2,TOS1_maybe,yitpi,"1-Horsham,_Australia2008550dryyitpiambientmediumTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.938708868,4,0.037024301,0.001370799,15.285735,14.348855,0.161587298,0.54523789,wet,1,TOS1_maybe,yitpi,"1-Horsham,_Australia2009550wetyitpiambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.906820129,4,0.058682443,0.003443629,15.715465,14.2511,0.195446079,0.905031017,wet,2,TOS1_maybe,yitpi,"1-Horsham,_Australia2009550wetyitpiambientmediumTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.936341369,4,0.034541337,0.001193104,14.474785,13.55334,0.205487631,0.461473873,dry,1,TOS1_maybe,zebu,"1-Horsham,_Australia2009550dryzebuambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.970744118,4,0.055911075,0.003126048,17,16.50265,0.230589995,0.923754233,wet,2,TOS_2_maybe,yitpi,"1-Horsham,_Australia2009550wetyitpiambientmediumTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.984002617,4,0.063351943,0.004013469,14.610515,14.376785,0.233356766,0.896669776,dry,1,TOS1_maybe,hartog,"1-Horsham,_Australia2009550dryhartogambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.997834271,4,0.045230382,0.002045787,14.366985,14.33587,0.267356075,0.592538194,wet,1,TOS1_maybe,drysdale,"1-Horsham,_Australia2009550wetdrysdaleambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.923620778,4,0.044809292,0.002007873,16.07047,14.84302,0.286079021,0.669877971,dry,2,TOS1_maybe,yitpi,"1-Horsham,_Australia2009550dryyitpiambientmediumTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.959578396,4,0.037158271,0.001380737,14.51031,13.92378,0.312606559,0.448029734,wet,1,TOS1_maybe,hartog,"1-Horsham,_Australia2009550wethartogambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.936228721,4,0.028183677,0.00079432,14.902555,13.9522,0.327825839,0.286718536,wet,1,TOS1_maybe,janz,"1-Horsham,_Australia2009550wetjanzambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.927372383,4,0.035355134,0.001249986,17.2548,16.001625,0.333794435,0.525674377,dry,1,TOS_2_maybe,silverstar,"1-Horsham,_Australia2009550drysilverstarambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,SE_combined_with_sorghum
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.940663422,4,0.027109041,0.0007349,15.09145,14.195975,0.342041644,0.252694153,wet,1,TOS1_maybe,gladius,"1-Horsham,_Australia2009550wetgladiusambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.935740506,4,0.052273808,0.002732551,13.935295,13.03982,0.359769772,0.645992852,wet,1,TOS1_maybe,zebu,"1-Horsham,_Australia2009550wetzebuambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.964306842,4,0.076269367,0.005817016,15.63633,15.07822,0.393900777,1.130464939,wet,1,TOS_2_maybe,drysdale,"1-Horsham,_Australia2009550wetdrysdaleambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.942811525,4,0.039002842,0.001521222,14.03893,13.236065,0.410837363,0.387021918,dry,1,TOS1_maybe,silverstar,"1-Horsham,_Australia2009550drysilverstarambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.856196555,4,0.039841686,0.00158736,15.432245,13.213035,0.419310682,0.499145818,wet,1,TOS_2_maybe,janz,"1-Horsham,_Australia2009550wetjanzambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.966881479,4,0.047993966,0.002303421,13.44897,13.00356,0.435675586,0.489062386,wet,1,TOS1_maybe,silverstar,"1-Horsham,_Australia2009550wetsilverstarambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.864595921,4,0.045324508,0.002054311,16.993875,14.692835,0.474954412,0.651644044,dry,1,TOS_2_maybe,h45,"1-Horsham,_Australia2009550dryh45ambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.95787659,4,0.038590509,0.001489227,15.20366,14.56323,0.490891968,0.350906947,dry,1,TOS1_maybe,yitpi,"1-Horsham,_Australia2009550dryyitpiambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.917535679,4,0.079713741,0.006354281,16.839525,15.450865,0.510974602,1.257804541,wet,1,TOS_2_maybe,zebu,"1-Horsham,_Australia2009550wetzebuambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.89911837,4,0.048416545,0.002344162,19.042565,17.12152,0.527485607,0.79063541,dry,1,TOS_2_maybe,zebu,"1-Horsham,_Australia2009550dryzebuambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.946196623,4,0.063446956,0.004025516,13.40585,12.68457,0.533233255,0.684754561,dry,1,TOS1_maybe,h45,"1-Horsham,_Australia2009550dryh45ambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.932837593,4,0.040993018,0.001680428,15.262705,14.237625,0.535977636,0.376132668,dry,1,TOS1_maybe,janz,"1-Horsham,_Australia2009550dryjanzambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.934554444,4,0.063855166,0.004077482,17.10437,15.984965,0.548518397,0.964430657,wet,1,TOS_2_maybe,gladius,"1-Horsham,_Australia2009550wetgladiusambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.943336063,4,0.065029345,0.004228816,15.807585,14.911865,0.556761247,0.883655316,wet,1,TOS_2_maybe,hartog,"1-Horsham,_Australia2009550wethartogambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.898786277,4,0.057441996,0.003299583,17.32438,15.570915,0.578167609,0.848694464,dry,1,TOS_2_maybe,yitpi,"1-Horsham,_Australia2009550dryyitpiambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.86698863,4,0.050790544,0.002579679,16.969865,14.71268,0.579806791,0.700138159,wet,1,TOS_2_maybe,silverstar,"1-Horsham,_Australia2009550wetsilverstarambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.977744326,4,0.081643136,0.006665602,17.129115,16.747895,0.590994899,1.273510935,wet,1,TOS_2_maybe,yitpi,"1-Horsham,_Australia2009550wetyitpiambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.922315989,4,0.055690185,0.003101397,16.179005,14.922155,0.599172483,0.711636384,dry,1,TOS_2_maybe,drysdale,"1-Horsham,_Australia2009550drydrysdaleambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.933725685,4,0.058531858,0.003425978,15.10125,14.100425,0.621762762,0.666514489,dry,1,TOS1_maybe,drysdale,"1-Horsham,_Australia2009550drydrysdaleambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,1.012144451,4,0.065505249,0.004290938,14.72689,14.90574,0.679440026,0.676538654,dry,1,TOS1_maybe,gladius,"1-Horsham,_Australia2009550drygladiusambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.890604325,4,0.071460449,0.005106596,16.61094,14.793775,0.829990286,0.928774836,dry,1,TOS_2_maybe,janz,"1-Horsham,_Australia2009550dryjanzambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.877547785,4,0.048548975,0.002357003,17.726915,15.556215,0.846697917,0.43427794,dry,1,TOS_2_maybe,gladius,"1-Horsham,_Australia2009550drygladiusambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
1,1,C3_cereal,wheat,380,550,FACE,1,field,0.918194402,4,0.073928824,0.005465471,16.24736,14.918235,0.847813665,0.914746175,dry,1,TOS_2_maybe,hartog,"1-Horsham,_Australia2009550dryhartogambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,ok,
