plantorder,plantnumber,type,plant,paircount,CO2_quant,CO2_qual,facility,field01,fieldpots,replicate_facilities,N_est,SE_est,Var,watering,nitrogen,other,cultivar,concatenate,Author,site_of_expt,year_of_experiment,Sitecode,yearcode,exclude
15,54,oilcrop,soybean,127,375,0,FACE,1,field,4,6.115,0.082613558,0.006825,dry,1,,loda,54-Champaign_Illinois2008550drylodaambientlow,,Champaign_Illinois,2008,Illn,6,
1,1,C3_cereal,wheat,128,375,0,FACE,1,field,2,133,,,NA,1,,batis,"1-Braunschweig,_Germany2001/2002550NAbatisambientlow",Wroblewitz_et_al_2013,"Braunschweig,_Germany",2001/2002,Brau,5,
1,1,C3_cereal,wheat,129,380,0,FACE,1,field,4,14.0352325,0.305130941,0.093104891,wet,1,TOS2,yitpi,"1-Horsham,_Australia2007550wetyitpiambientlowTOS2",,"Horsham,_Australia",2007,Hors,1,
7,8,C4_cereal,sorghum,130,369,0,FACE,1,field,3.5,1.5775,0.01652019,0.000272917,wet,2,,default,"8-Maricopa,_Arizona1998561wetNAambientmedium",,"Maricopa,_Arizona",1998,Mari,3,
3,3,C3_cereal,barley,131,375,0,FACE,1,field,2,110,,,NA,3,,theresa,"3-Braunschweig,_Germany2002/2003550NAtheresaambienthigh",Wroblewitz_et_al_2013_,"Braunschweig,_Germany",2002/2003,Brau,6,
3,3,C3_cereal,barley,132,350,0,GH,0,pots,1,2.504,0.05,0.0025,NA,3,,default,"3-Cambridge,_UK1990700NANAambienthigh",Thompson_and_Woodward_1994,"Cambridge,_UK",1990,Camb,1,
15,54,oilcrop,soybean,133,324,0,OTC,1,field,3,36.1,0.71,0.5041,NA,2,4_straw,default,54-Belgium516NANAambientNA4_straw,Shivashankar_and_Vlassak_1978,Belgium,,Belg,1,no_SE
15,54,oilcrop,soybean,134,375,0,FACE,1,field,4,6.07,0.12396236,0.015366667,dry,1,,pana,54-Champaign_Illinois2004550drypanaambientlow,,Champaign_Illinois,2004,Illn,3,
1,1,C3_cereal,wheat,135,380,0,FACE,1,field,4,14.30344625,0.174237789,0.030358807,dry,2,TOS1,yitpi,"1-Horsham,_Australia2007550dryyitpiambientmediumTOS1",,"Horsham,_Australia",2007,Hors,1,
2,2,C3_cereal,rice,136,350,0,GC,0,pots,1,2.166,0.051,0.002601,NA,2,[P]_=_30,default,"2-University_of_Western_Sydney,_Australia700NANAambientNA[P]_=_30",Seneweera_et_al_1996_Seneweera_&_Conroy_1997_,"University_of_Western_Sydney,_Australia",,UWS,1,no_samplesize
1,1,C3_cereal,wheat,137,380,0,FACE,1,field,4,13.81458375,0.20283905,0.04114368,wet,2,TOS2,yitpi,"1-Horsham,_Australia2007550wetyitpiambientmediumTOS2",,"Horsham,_Australia",2007,Hors,1,
2,2,C3_cereal,rice,138,375,0,FACE,1,field,3,1.316666667,0.036666667,0.001344444,wet,2,,akitakomachi,"2-Shizukuishi,_Japan2007571wetakitakomachiambientmedium",,"Shizukuishi,_Japan",2007,Shiz,3,
15,54,oilcrop,soybean,139,324,0,OTC,1,field,3,33.9,0.71,0.5041,NA,2,2_straw,default,54-Belgium516NANAambientNA2_straw,Shivashankar_and_Vlassak_1978,Belgium,,Belg,1,
1,1,C3_cereal,wheat,140,368,0,OTC,1,field,5,21.4,0.3,0.09,NA,2,,default,"1-Saerheim,_Norway676NANAambientNA",Sæbø_and_Mortensen_1996,"Saerheim,_Norway",,Saer,1,
1,1,C3_cereal,wheat,141,380,0,FACE,1,field,4,14.05127625,0.366029598,0.133977667,dry,1,TOS2,yitpi,"1-Horsham,_Australia2007550dryyitpiambientlowTOS2",,"Horsham,_Australia",2007,Hors,1,
2,2,C3_cereal,rice,142,350,0,GC,0,pots,1,1.917,0.081,0.006561,NA,2,[P]_=_60,default,"2-University_of_Western_Sydney,_Australia700NANAambientNA[P]_=_60",Seneweera_et_al_1996_Seneweera_&_Conroy_1997_,"University_of_Western_Sydney,_Australia",,UWS,1,
15,54,oilcrop,soybean,143,375,0,FACE,1,field,4,5.915,0.136167789,0.018541667,dry,1,,dwight,54-Champaign_Illinois2004550drydwightambientlow,,Champaign_Illinois,2004,Illn,3,
2,2,C3_cereal,rice,144,386,0,FACE,1,field,4,1.3125,0.032755407,0.001072917,wet,2,,Akidawara,"2-Tsukubamirai,_Japan2010584wetAkidawaraambientmedium",,"Tsukubamirai,_Japan",2010,Tsuk,1,
15,54,oilcrop,soybean,145,375,0,FACE,1,field,3,6.33,0.151767366,0.023033333,dry,1,,williams,54-Champaign_Illinois2004550drywilliamsambientlow,,Champaign_Illinois,2004,Illn,3,
1,1,C3_cereal,wheat,146,375,0,FACE,1,field,2,126,,,NA,3,,batis,"1-Braunschweig,_Germany2004/2005550NAbatisambienthigh",Wroblewitz_et_al_2013,"Braunschweig,_Germany",2004/2005,Brau,7,
3,3,C3_cereal,barley,147,365,0,OTC,0,pots,2,2.47,,,NA,3,,Krona_1990,"3-Braunschweig,_Germany1995700NAKrona_1990ambienthigh",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1995,Brau,3,
18,57,oilcrop,rapeseed,148,380,0,GC,0,pots,3,26.6,,,NA,1,,default,"57-Heidfeldhof,_Stuttgart550NANAambientlow",Franzaring_et_al_2011_2012,"Heidfeldhof,_Stuttgart",,Heid,5,
1,1,C3_cereal,wheat,149,380,0,FACE,1,field,4,15.09145,0.342041644,0.116992486,wet,1,TOS1_maybe,gladius,"1-Horsham,_Australia2009550wetgladiusambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
2,2,C3_cereal,rice,150,386,0,FACE,1,field,4,1.36,0.025495098,0.00065,wet,3,,Bekoaoba,"2-Tsukubamirai,_Japan2010584wetBekoaobaambienthigh",,"Tsukubamirai,_Japan",2010,Tsuk,1,
2,2,C3_cereal,rice,151,386,0,FACE,1,field,4,1.2675,0.026575365,0.00070625,wet,2,,Takanari,"2-Tsukubamirai,_Japan2010584wetTakanariambientmedium",,"Tsukubamirai,_Japan",2010,Tsuk,1,
15,54,oilcrop,soybean,152,324,0,OTC,1,field,3,31.5,0.71,0.5041,NA,2,0_straw,default,54-Belgium516NANAambientNA0_straw,Shivashankar_and_Vlassak_1978,Belgium,,Belg,1,
1,1,C3_cereal,wheat,153,380,0,FACE,1,field,4,17.271434,0.450923792,0.203332266,wet,1,TOS_2_maybe,janz,"1-Horsham,_Australia2008550wetjanzambientlowTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,
1,1,C3_cereal,wheat,154,380,0,FACE,1,field,4,14.902555,0.327825839,0.107469781,wet,1,TOS1_maybe,janz,"1-Horsham,_Australia2009550wetjanzambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
13,32,pulses,peas,155,380,0,FACE,1,field,4,3.3325,0.089849411,0.008072917,wet,1,TOS_2_maybe,Sturt,"32-Horsham,_Australia2010550wetSturtambientlowTOS_2_maybe",,"Horsham,_Australia",2010,Hors,4,
13,32,pulses,peas,156,380,0,FACE,1,field,4,3.8025,0.085574042,0.007322917,wet,1,TOS_2_maybe,OZP0902,"32-Horsham,_Australia2010550wetOZP0902ambientlowTOS_2_maybe",,"Horsham,_Australia",2010,Hors,4,
2,2,C3_cereal,rice,157,350,0,GC,0,pots,1,1.811,0.1,0.01,NA,2,[P]=240,default,"2-University_of_Western_Sydney,_Australia700NANAambientNA[P]=240",Seneweera_et_al_1996_Seneweera_&_Conroy_1997_,"University_of_Western_Sydney,_Australia",,UWS,1,no_samplesize
13,32,pulses,peas,158,380,0,FACE,1,field,4,3.8325,0.078567911,0.006172917,dry,1,TOS_1_maybe,OZP0902,"32-Horsham,_Australia2010550dryOZP0902ambientlowTOS_1_maybe",,"Horsham,_Australia",2010,Hors,4,
15,54,oilcrop,soybean,159,385,0,GH,0,pots,1,3.7,0.049193496,0.00242,NA,2,,non-nodulating_cultivar,"54-Morioka,_Japan2004593NAnon-nodulating_cultivarambientNA",Oikawa_et_al_2010,"Morioka,_Japan",2004,Mori,1,
10,18,root_vegetable,potato,160,367.2,0,OTC,0.5,both,4,1,,,NA,2,,default,"18-Giessen,_Germany1998,_1999554.3NANAambientNA",Hogy_&_Fangmeier_2009,"Giessen,_Germany","1998,_1999",Gies,3,
8,9,C3_cereal,buckwheat,161,370,0,OTC,0,pots,2,3.2,,,NA,2,,default,9-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al_2007,Tohoku_uni_Sendai_Japan,2003,Toho,1,no_SE
1,1,C3_cereal,wheat,162,385,0,GC,0,pots,4,18.689,0.4015,0.16120225,NA,2,,chris,1-South_Dakota715NAchrisambientNA,Ziska_et_al_2004,South_Dakota,,SoDa,1,
1,1,C3_cereal,wheat,163,415,0,FACE,1,field,3,100,,,NA,1,,default,1-Changping550NANAambientlow,Lam_et_al_2012b,Changping,,Chang,1,
2,2,C3_cereal,rice,164,386,0,FACE,1,field,4,1.2625,0.034247871,0.001172917,wet,2,,Akihikari,"2-Tsukubamirai,_Japan2010584wetAkihikariambientmedium",,"Tsukubamirai,_Japan",2010,Tsuk,1,
15,54,oilcrop,soybean,165,375,0,FACE,1,field,4,6.3,0.192527054,0.037066667,dry,1,,dwight,54-Champaign_Illinois2002550drydwightambientlow,,Champaign_Illinois,2002,Illn,2,
2,2,C3_cereal,rice,166,390,0,tunnel,1,field,3,77.805,2.71,7.3441,NA,2,,default,"2-Chonnam_National_University,_Gwangju,_Korea2009650NANAambientNA",lee_et_al_2013_rice,"Chonnam_National_University,_Gwangju,_Korea",2009,Kore,1,
2,2,C3_cereal,rice,167,390,0,tunnel,1,field,3,81.87,2.005,4.020025,NA,2,,default,"2-Chonnam_National_University,_Gwangju,_Korea2010650NANAambientNA",lee_et_al_2013_rice,"Chonnam_National_University,_Gwangju,_Korea",2010,Kore,2,
1,1,C3_cereal,wheat,168,380,0,FACE,1,field,4,15.19166,0.144259646,0.020810845,dry,2,TOS_2_maybe,yitpi,"1-Horsham,_Australia2008550dryyitpiambientmediumTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,
1,1,C3_cereal,wheat,169,385,0,GC,0,pots,4,20.592,0.41,0.1681,NA,2,,thatcher,1-South_Dakota715NAthatcherambientNA,Ziska_et_al_2004,South_Dakota,,SoDa,1,
13,32,pulses,peas,170,380,0,FACE,1,field,4,3.1525,0.03473111,0.00120625,dry,1,TOS_1_maybe,OZP0601,"32-Horsham,_Australia2010550dryOZP0601ambientlowTOS_1_maybe",,"Horsham,_Australia",2010,Hors,4,
2,2,C3_cereal,rice,171,386,0,FACE,1,field,4,1.3725,0.043469338,0.001889583,wet,3,,IR72,"2-Tsukubamirai,_Japan2010584wetIR72ambienthigh",,"Tsukubamirai,_Japan",2010,Tsuk,1,
13,32,pulses,peas,172,380,0,FACE,1,field,4,3.2925,0.053599596,0.002872917,dry,1,TOS_1_maybe,Kaspa,"32-Horsham,_Australia2010550dryKaspaambientlowTOS_1_maybe",,"Horsham,_Australia",2010,Hors,4,
2,2,C3_cereal,rice,173,375,0,FACE,1,field,3,1.29,0.02081666,0.000433333,wet,2,,tanakari,"2-Shizukuishi,_Japan2008571wettanakariambientmedium",,"Shizukuishi,_Japan",2008,Shiz,4,
3,3,C3_cereal,barley,174,380,0,FACE,1,field,2,121,,,NA,3,,theresa,"3-Braunschweig,_Germany1999/2000550NAtheresaambienthigh",Wroblewitz_et_al_2013_,"Braunschweig,_Germany",1999/2000,Brau,4,
2,2,C3_cereal,rice,175,386,0,FACE,1,field,4,1.48,0.046007246,0.002116667,wet,3,,Lemont,"2-Tsukubamirai,_Japan2010584wetLemontambienthigh",,"Tsukubamirai,_Japan",2010,Tsuk,1,
2,2,C3_cereal,rice,176,390,0,tunnel,1,field,3,92.439,1.4,1.96,wet,2,,default,"2-Chonnam_National_University,_Gwangju,_Korea2010650wetNAambientNA",lee_et_al_2013_rice,"Chonnam_National_University,_Gwangju,_Korea",2010,Kore,2,
18,57,oilcrop,mustardseed,177,350,0,OTC,1,field,3,22.5,0.64,0.4096,NA,2,,default,"57-Indian_Agricultural_Research_Institute,_New_Delhi2009-10550NANAambientNA",Singh_et_al_2013,"Indian_Agricultural_Research_Institute,_New_Delhi",2009-10,NDelh,1,
,56,oilcrop,sunflower,178,370,0,OTC,0,pots,2,3.11,,,NA,2,,default,56-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al_2007,Tohoku_uni_Sendai_Japan,2003,Toho,1,
2,2,C3_cereal,rice,179,386,0,FACE,1,field,4,1.195,0.03968627,0.001575,wet,2,,Akita63,"2-Tsukubamirai,_Japan2010584wetAkita63ambientmedium",,"Tsukubamirai,_Japan",2010,Tsuk,1,
3,3,C3_cereal,barley,180,380,0,FACE,1,field,2,99,,,NA,1,,theresa,"3-Braunschweig,_Germany1999/2000550NAtheresaambientlow",Wroblewitz_et_al_2013_,"Braunschweig,_Germany",1999/2000,Brau,4,
20,84,vegetable,cassava_leaves,181,360,0,GH,0,pots,1,3.351,0.12,0.0144,NA,1,,default,84-709NANAambientlow,Gleadow_et_al_2009,,,ANUg,1,
1,1,C3_cereal,wheat,182,315,0,GC,0,pots,3,100,,,NA,1,,default,1-695NANAambientlow,Wolf_1996,,,Zwolf,1,
1,1,C3_cereal,wheat,183,380,0,FACE,1,field,4,14.474785,0.205487631,0.042225166,dry,1,TOS1_maybe,zebu,"1-Horsham,_Australia2009550dryzebuambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
3,3,C3_cereal,barley,184,370,0,FACE,1,field,2,1.96,,,NA,3,,eckendorfer_mammut,"3-Braunschweig,_Germany1999/2000550NAeckendorfer_mammutambienthigh",Manderscheid_et_al_2001,"Braunschweig,_Germany",1999/2000,Brau,4,"1998_is_pot,_1999_is_field_grown"
2,2,C3_cereal,rice,185,386,0,FACE,1,field,4,1.5,0.037193189,0.001383333,wet,2,,Aikoku,"2-Tsukubamirai,_Japan2010584wetAikokuambientmedium",,"Tsukubamirai,_Japan",2010,Tsuk,1,
1,1,C3_cereal,wheat,186,358,0,OTC,1,field,5,14.4,0.120747671,0.01458,extra_wet,2,,Dragon,"1-Göteborg,_Sweden1996696",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1996,Gote,3,
1,1,C3_cereal,wheat,187,380,0,FACE,1,field,4,17.2548,0.333794435,0.111418725,dry,1,TOS_2_maybe,silverstar,"1-Horsham,_Australia2009550drysilverstarambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,SE_combined_with_sorghum
15,54,oilcrop,soybean,188,375,0,FACE,1,field,4,6.475,0.187283208,0.035075,dry,1,,spencer,54-Champaign_Illinois2004550dryspencerambientlow,,Champaign_Illinois,2004,Illn,3,
2,2,C3_cereal,rice,189,350,0,FACE,1,field,6,75.492,1.313,1.723969,NA,2,,default,"2-Wuxi_Experimental_Station,_Jiangsu_Province,_China2002-2003550NANAambientmedium",Yang_et_al_2007,"Wuxi_Experimental_Station,_Jiangsu_Province,_China",2002-2003,Wuxi,1,
1,1,C3_cereal,wheat,190,380,0,FACE,1,field,4,13.50541125,0.392112623,0.153752309,dry,1,TOS2,janz,"1-Horsham,_Australia2007550dryjanzambientlowTOS2",,"Horsham,_Australia",2007,Hors,1,
2,2,C3_cereal,rice,191,386,0,FACE,1,field,4,1.185,0.034034296,0.001158333,wet,2,,koshihikari,"2-Tsukubamirai,_Japan2010584wetkoshihikariambientmedium",zhang_et_al_2013_rice_own_data,"Tsukubamirai,_Japan",2010,Tsuk,1,
11,26,root_vegetable,sugar_beet,192,315,0,GC,0,pots,3,100,,,NA,2,,default,26-695NANAambientmedium,wolf_1998_sugar_beet,,,Zwolf,1,no_SE
1,1,C3_cereal,wheat,193,373,0,OTC,1,field,3,39,,,NA,2,,default,1-Wageningen1995736NANAambientNA,van_Oijen_et_al_1999,Wageningen,1995,Wage,2,
1,1,C3_cereal,wheat,194,385,0,FACE,1,field,2,6.7,0.23,0.0529,NA,1,,batis,"1-Braunschweig,_Germany2004/2005550NAbatisambientlow",Wieser_et_al_2008_not_averaged,"Braunschweig,_Germany",2004/2005,Brau,7,
1,1,C3_cereal,wheat,195,380,0,FACE,1,field,4,15.285735,0.161587298,0.026110455,wet,1,TOS1_maybe,yitpi,"1-Horsham,_Australia2009550wetyitpiambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,196,380,0,FACE,1,field,4,14.51031,0.312606559,0.097722861,wet,1,TOS1_maybe,hartog,"1-Horsham,_Australia2009550wethartogambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,197,385,0,GC,0,pots,4,20.398,0.4875,0.23765625,NA,2,,marquis,1-South_Dakota715NAmarquisambientNA,Ziska_et_al_2004,South_Dakota,,SoDa,1,
3,3,C3_cereal,barley,198,365,0,OTC,0,pots,3,1.92,0.1,0.01,NA,2,,default,"3-Giessen,_Germany1997650NANAambientmedium",Fangmeier_et_al_2000,"Giessen,_Germany",1997,Gies,2,
2,2,C3_cereal,rice,199,386,0,FACE,1,field,4,1.2525,0.035677958,0.001272917,wet,2,,86Y8,"2-Tsukubamirai,_Japan2010584wet86Y8ambientmedium",,"Tsukubamirai,_Japan",2010,Tsuk,1,
1,1,C3_cereal,wheat,200,385,0,FACE,1,field,4,126,,,NA,3,-13.771,batis,"1-Braunschweig,_Germany2004/2005550NAbatisambienthigh-13.771",Wieser_et_al_2008_Erbs_et_al_2010_Wroblewitz_et_al_2013,"Braunschweig,_Germany",2004/2005,Brau,7,
2,2,C3_cereal,rice,201,386,0,FACE,1,field,4,1.27,0.035590261,0.001266667,wet,3,,Koshihikari,"2-Tsukubamirai,_Japan2010584wetKoshihikariambienthigh",,"Tsukubamirai,_Japan",2010,Tsuk,1,
3,3,C3_cereal,barley,202,365,0,OTC,0,pots,2,2.49,,,NA,3,,Intensiv_1921,"3-Braunschweig,_Germany1995700NAIntensiv_1921ambienthigh",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1995,Brau,3,
1,1,C3_cereal,wheat,203,355,0,OTC,1,field,5,15.5,0.178885438,0.032,wet,2,,Dragon,"1-Göteborg,_Sweden1996675",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1996,Gote,3,
1,1,C3_cereal,wheat,204,380,0,FACE,1,field,4,13.2205875,0.102711685,0.01054969,wet,1,TOS1,janz,"1-Horsham,_Australia2007550wetjanzambientlowTOS1",,"Horsham,_Australia",2007,Hors,1,
7,8,C4_cereal,sorghum,205,369,0,FACE,1,field,4,2.6625,0.047147817,0.002222917,dry,2,,default,"8-Maricopa,_Arizona1999561dryNAambientmedium",,"Maricopa,_Arizona",1999,Mari,4,
1,1,C3_cereal,wheat,206,385,0,GC,0,pots,4,16.689,0.5,0.25,NA,2,,oxen,1-South_Dakota715NAoxenambientNA,Ziska_et_al_2004,South_Dakota,,SoDa,1,
1,1,C3_cereal,wheat,207,380,0,FACE,1,field,4,15.20366,0.490891968,0.240974924,dry,1,TOS1_maybe,yitpi,"1-Horsham,_Australia2009550dryyitpiambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,208,380,0,FACE,1,field,4,14.03893,0.410837363,0.168787339,dry,1,TOS1_maybe,silverstar,"1-Horsham,_Australia2009550drysilverstarambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
3,3,C3_cereal,barley,209,365,0,OTC,0,pots,2,2.21,,,NA,3,,alexis,"3-Braunschweig,_Germany1995700NAalexisambienthigh",Weigel_and_Manderscheid_2005,"Braunschweig,_Germany",1995,Brau,3,
1,1,C3_cereal,wheat,210,380,0,FACE,1,field,4,15.432245,0.419310682,0.175821448,wet,1,TOS_2_maybe,janz,"1-Horsham,_Australia2009550wetjanzambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
18,57,oilcrop,mustardseed,211,350,0,OTC,1,field,3,23.53,0.79,0.6241,NA,2,,default,"57-Indian_Agricultural_Research_Institute,_New_Delhi2010-11550NANAambientNA",Singh_et_al_2013,"Indian_Agricultural_Research_Institute,_New_Delhi",2010-11,NDelh,2,
2,2,C3_cereal,rice,212,390,0,OTC,1,field,2,9.69,0.4,0.16,NA,2,,default,"2-Cuttack,_India2010550NANAambientNA",roy_et_al_2012_rice,"Cuttack,_India",2010,Indi,2,
1,1,C3_cereal,wheat,213,347,0,OTC,1,field,4,13.7,0.11,0.0121,wet,2,,Dragon,"1-Göteborg,_Sweden1995515wetDragonambientmedium",Pleijel_and_Danielsson_2009,"Göteborg,_Sweden",1995,Gote,2,
2,2,C3_cereal,rice,214,386,0,FACE,1,field,4,1.2275,0.034247871,0.001172917,wet,3,,Miriroman,"2-Tsukubamirai,_Japan2010584wetMiriromanambienthigh",,"Tsukubamirai,_Japan",2010,Tsuk,1,
1,1,C3_cereal,wheat,215,380,0,FACE,1,field,4,15.455888,0.373940226,0.139831293,wet,1,TOS_2_maybe,yitpi,"1-Horsham,_Australia2008550wetyitpiambientlowTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,
18,57,oilcrop,rapeseed,216,388,0,FACE,1,field,5,23.5,0.51,0.2601,NA,2,,default,"57-Heidfeldhof,_Stuttgart2007494NANAambientNA",Hogy_et_al_2010,"Heidfeldhof,_Stuttgart",2007,Heid,3,
1,1,C3_cereal,wheat,217,380,0,FACE,1,field,4,15.262705,0.535977636,0.287272026,dry,1,TOS1_maybe,janz,"1-Horsham,_Australia2009550dryjanzambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
2,2,C3_cereal,rice,218,375,0,FACE,1,field,3,1.063333333,0.049103066,0.002411111,wet,2,,koshihikari,"2-Shizukuishi,_Japan2008571wetkoshihikariambientmedium",,"Shizukuishi,_Japan",2008,Shiz,4,
2,2,C3_cereal,rice,219,390,0,OTC,1,field,2,9.393,0.4,0.16,NA,2,,default,"2-Cuttack,_India2009550NANAambientNA",roy_et_al_2012_rice,"Cuttack,_India",2009,Indi,1,
2,2,C3_cereal,rice,220,369,0,OTC,1,field,6,100,,,NA,2,,default,2-Philippines1994571NANAwarmed?NA,Ziska_et_al_1997,Philippines,1994,Phil,1,
1,1,C3_cereal,wheat,221,380,0,FACE,1,field,4,14.240215,0.392680452,0.154197937,dry,1,TOS1,janz,"1-Horsham,_Australia2007550dryjanzambientlowTOS1",,"Horsham,_Australia",2007,Hors,1,
1,1,C3_cereal,wheat,222,380,0,FACE,1,field,4,16.131213,0.383266068,0.146892879,wet,2,TOS_2_maybe,yitpi,"1-Horsham,_Australia2008550wetyitpiambientmediumTOS_2_maybe",,"Horsham,_Australia",2008,Hors,2,
3,3,C3_cereal,barley,223,400,0,GH,0,pots,3,2.29,,,NA,3,,default,"3-Helsinki,_Finland1992700NANAambienthigh",Kleemola_et_al_1994,"Helsinki,_Finland",1992,Helsi,1,
1,1,C3_cereal,wheat,224,380,0,FACE,1,field,4,17.130467,0.638449529,0.407617801,wet,1,TOS1_maybe,janz,"1-Horsham,_Australia2008550wetjanzambientlowTOS1_maybe",,"Horsham,_Australia",2008,Hors,2,
3,3,C3_cereal,barley,225,365,0,OTC,0,pots,3,1.75,0.11,0.0121,NA,1,,default,"3-Giessen,_Germany1997650NANAambientlow",Fangmeier_et_al_2000,"Giessen,_Germany",1997,Gies,2,
3,3,C3_cereal,barley,226,384,0,OTC,0,pots,2,21.7,,,NA,2,,alexis,"3-Braunschweig,_Germany1992718NAalexisambientNA",Manderscheid_et_al_1995_,"Braunschweig,_Germany",1992,Brau,1,
12,31,pulses,bean,227,350,0,GC,0,pots,2,38.1,1,1,NA,2,,default,"31-Montpellier,_France700NANAambientNA",joutei_et_al_2003_bean,"Montpellier,_France",,Mont,1,
1,1,C3_cereal,wheat,228,380,0,FACE,1,field,4,16.07047,0.286079021,0.081841206,dry,2,TOS1_maybe,yitpi,"1-Horsham,_Australia2009550dryyitpiambientmediumTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
7,8,C4_cereal,sorghum,229,360,0,OTC,1,field,3,15.79,,,NA,2,,default,"8-Auburn,_Alabama,_USA1994715NANAambientNA",Prior_et_al_2003_2008,"Auburn,_Alabama,_USA",1994,Alab,3,
1,1,C3_cereal,wheat,230,380,0,FACE,1,field,4,14.366985,0.267356075,0.071479271,wet,1,TOS1_maybe,drysdale,"1-Horsham,_Australia2009550wetdrysdaleambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,231,380,0,FACE,1,field,4,16.993875,0.474954412,0.225581693,dry,1,TOS_2_maybe,h45,"1-Horsham,_Australia2009550dryh45ambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
2,2,C3_cereal,rice,232,386,0,FACE,1,field,4,1.3875,0.064468985,0.00415625,wet,2,,SY63,"2-Tsukubamirai,_Japan2010584wetSY63ambientmedium",,"Tsukubamirai,_Japan",2010,Tsuk,1,
11,26,root_vegetable,sugar_beet,233,315,0,GC,0,pots,3,100,,,NA,1,,default,26-695NANAambientvery_low,wolf_1998_sugar_beet,,,Zwolf,1,
10,18,root_vegetable,potato,234,367.2,0,OTC,0.5,both,4,1,,,NA,2,,default,"18-Giessen,_Germany1998,_1999671.6NANAambientNA",Hogy_&_Fangmeier_2009,"Giessen,_Germany","1998,_1999",Gies,3,
20,83,vegetable,spinach,235,350,0,OTC,1,field,3,6.26,0.36,0.1296,NA,2,,default,83-600NANAambientNA,Jain_2007,,,Zjai,1,
2,2,C3_cereal,rice,236,350,0,FACE,1,field,9,70.897,1.5315,2.34549225,NA,1,,default,"2-Wuxi_Experimental_Station,_Jiangsu_Province,_China2001-2003550NANAambientlow",Yang_et_al_2007,"Wuxi_Experimental_Station,_Jiangsu_Province,_China",2001-2003,Wuxi,1,
1,1,C3_cereal,wheat,237,373,0,OTC,1,field,3,39.1,,,NA,2,,default,1-Wageningen1995736NANAlowNA,van_Oijen_et_al_1999,Wageningen,1995,Wage,2,
2,2,C3_cereal,rice,238,350,0,FACE,1,field,9,79.212,1.754,3.076516,NA,3,,default,"2-Wuxi_Experimental_Station,_Jiangsu_Province,_China2001-2003550NANAambienthigh",Yang_et_al_2007,"Wuxi_Experimental_Station,_Jiangsu_Province,_China",2001-2003,Wuxi,1,
7,8,C4_cereal,sorghum,239,369,0,FACE,1,field,4,1.7575,0.049560569,0.00245625,dry,2,,default,"8-Maricopa,_Arizona1998561dryNAambientmedium",,"Maricopa,_Arizona",1998,Mari,3,
1,1,C3_cereal,wheat,240,380,0,FACE,1,field,4,13.44897,0.435675586,0.189813216,wet,1,TOS1_maybe,silverstar,"1-Horsham,_Australia2009550wetsilverstarambientlowTOS1_maybe",,"Horsham,_Australia",2009,Hors,3,
2,2,C3_cereal,rice,241,380,0,tunnel,0,pots,3,1,,,NA,2,,default,"2-Chonnam_National_University,_South_Korea622NANAambientNA",Kim_et_al_2011,"Chonnam_National_University,_South_Korea",,Kore,1,
18,57,oilcrop,rapeseed,242,360,0,GC,0,pots,1,2.9,0.3,0.09,NA,2,,tulli,57-Jokonien720NAtulliambientNA,reddy_et_al_2004_brassica,Jokonien,,Joko,1,
1,1,C3_cereal,wheat,243,380,0,FACE,1,field,4,19.042565,0.527485607,0.278241066,dry,1,TOS_2_maybe,zebu,"1-Horsham,_Australia2009550dryzebuambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
1,1,C3_cereal,wheat,244,380,0,FACE,1,field,4,17.726915,0.846697917,0.716897363,dry,1,TOS_2_maybe,gladius,"1-Horsham,_Australia2009550drygladiusambientlowTOS_2_maybe",,"Horsham,_Australia",2009,Hors,3,
