plantorder,plantnumber,type,plant,ambient,elevated,facility,field01,fieldpots,percent_decrease_N,replicate_facilities,plants_per_rep,SE,SD,aN,eN,SE_a,SE_e,watering,nitrogen,other,cultivar,concatenate,Author,site_of_expt,year_of_experiment,exclude
15,54,oilcrop,soybean,370,700,OTC,0,pots,-6.052269601,2,3,6.893379713,11.9396839,7.27,6.83,,,NA,NA,,NA,54-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al._2007,Tohoku_uni_Sendai_Japan,2003,
15,54,oilcrop,soybean,350,400,OTC,1,field,-1.216545012,4,123456,0.001297556,0.002595113,41.1,40.6,,,NA,NA,,NA,"54-USDA-BARC1989,_1990400NANAambientNA",Mulchi_et_al._1995,USDA-BARC,"1989,_1990",
15,54,oilcrop,soybean,350,500,OTC,1,field,-1.459854015,4,123456,0.001295947,0.002591893,41.1,40.5,,,NA,NA,,NA,"54-USDA-BARC1989,_1990500NANAambientNA",Mulchi_et_al._1995,USDA-BARC,"1989,_1990",
16,55,oilcrop,peanut,400,700,GC,0,pots,-0.460981231,1,3,15.19207005,26.31343719,30.37,30.23,3.27,3.27,NA,NA,,NA,55-NASA700NANAambientNA,Wu_et_al._1997,NASA,,
16,55,oilcrop,peanut,375,548,OTC_,1,field,1.730103806,4,3.31662479,1.974394052,3.948788105,28.9,29.4,0.4,0.4,NA,NA,,NA,"55-Raleigh,_NC_2002,_2003548NANAambientNA",burkey_et_al_2007,"Raleigh,_NC_","2002,_2003",
16,55,oilcrop,peanut,375,730,OTC,1,field,3.460207612,4,3.31662479,1.991541821,3.983083642,28.9,29.9,0.4,0.4,NA,NA,,NA,"55-Raleigh,_NC_2002,_2003730NANAambientNA",burkey_et_al_2007,"Raleigh,_NC_","2002,_2003",
17,56,oilcrop,sunflower,370,700,OTC,0,pots,-4.180064309,2,3,4.809437439,6.801571653,3.11,2.98,,,NA,NA,,NA,56-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al._2007,Tohoku_uni_Sendai_Japan,2003,
18,57,oilcrop,rapeseed,388,494,FACE,1,field,-4.553191489,5,70,3.663168758,8.191094357,23.5,22.43,0.51,0.71,NA,NA,,NA,"57-Heidfeldhof,_Stuttgart2007494NANAambientNA",Hogy_et_al_2010,"Heidfeldhof,_Stuttgart",2007,
18,57,oilcrop,rapeseed,380,550,GC,0,pots,5.352112676,3,3,1.40232167,2.42889238,35.5,37.4,,,NA,high,,NA,"57-Heidfeldhof,_Stuttgart550NANAambienthigh","Franzaring_et_al._2011,_2012","Heidfeldhof,_Stuttgart",,
18,57,oilcrop,rapeseed,380,550,GC,0,pots,-5.263157895,3,3,2.624116557,4.545103202,26.6,25.2,,,NA,low,,NA,"57-Heidfeldhof,_Stuttgart550NANAambientlow","Franzaring_et_al._2011,_2012","Heidfeldhof,_Stuttgart",,
18,57,oilcrop,rapeseed,380,550,GC,0,pots,15.82491582,3,3,6.502638976,11.26290109,29.7,34.4,,,NA,medium,,NA,"57-Heidfeldhof,_Stuttgart550NANAambientmedium","Franzaring_et_al._2011,_2012","Heidfeldhof,_Stuttgart",,
18,57,oilcrop,mustardseed,350,550,OTC,1,field,-5.555555556,3,314.1278494,3.912507545,6.776661852,22.5,21.25,0.64,0.64,NA,NA,,NA,"57-Indian_Agricultural_Research_Institute,_New_Delhi2009-10550NANAambientNA",Singh_et_al_2013,"Indian_Agricultural_Research_Institute,_New_Delhi",2009-10,
18,57,oilcrop,mustardseed,350,550,OTC,1,field,-5.737356566,3,314.1278494,4.613906467,7.991520423,23.53,22.18,0.79,0.79,NA,NA,,NA,"57-Indian_Agricultural_Research_Institute,_New_Delhi2010-11550NANAambientNA",Singh_et_al_2013,"Indian_Agricultural_Research_Institute,_New_Delhi",2010-11,
18,57,oilcrop,rapeseed,360,720,GC,0,pots,-34.48275862,1,20,9.669483253,9.669483253,2.9,1.9,0.3,0.2,NA,NA,,tulli,57-Jokonien720NAtulliambientNA,reddy_et_al_2004_brassica,Jokonien,,
18,57,oilcrop,rapeseed,360,720,GC,0,pots,-43.75,1,20,1.7578125,1.7578125,3.2,1.8,0.1,0,NA,NA,,valo,57-Jokonien720NAvaloambientNA,reddy_et_al_2004_brassica,Jokonien,,
5,5,C3_cereal,rye,380,550,GC,0,pots,-19.5,3,1,6.005,10.4009651,,,,,NA,NA,,NA,"5-Heidfeldhof,_Stuttgart550NANAambientNA",Franzaring_et_al_2013,"Heidfeldhof,_Stuttgart",,
6,6,C3_cereal,oat,368,676,OTC,1,field,-3.658536585,5,40,5.822503101,13.01951273,16.4,15.8,0.9,0.4,NA,NA,,NA,"6-Saerheim,_Norway676NANAambientNA",Sæbø_and_Mortensen_1996,"Saerheim,_Norway",,
20,79,vegetable,collard,375,725,OTC,1,field,-2.150537634,3,6,14.32787488,24.81660726,9.3,9.1,0.9,1,NA,NA,,collard,"79-Beltsville,_MD1999,_2000725NAcollardambientNA",Bunce_&_Sicher_2003,"Beltsville,_MD","1999,_2000",
20,79,vegetable,kohlrabi,375,725,OTC,1,field,0,3,6,16.33640276,28.2954796,8.7,8.7,1.1,0.9,NA,NA,,kohlrabi,"79-Beltsville,_MD1999,_2000725NAkohlrabiambientNA",Bunce_&_Sicher_2003,"Beltsville,_MD","1999,_2000",
20,82,vegetable,lettuce,395,700,GH,0,pots,-16.66666667,1,5,1.416394309,3.167153959,3.6,3,0.06,0.01,NA,NA,,brm,82-Spain700NAbrmambientNA,Baslam_et_al_2012_,Spain,,
20,82,vegetable,lettuce,395,700,GH,0,pots,-17.24137931,1,5,0.922959257,2.063799638,2.9,2.4,0.03,0.01,NA,NA,,mv,82-Spain700NAmvambientNA,"Baslam_et_al.,_2012",Spain,,
20,83,vegetable,spinach,350,600,OTC,1,field,-16.77316294,3,5,5.282931764,9.150306228,6.26,5.21,0.36,0.14,NA,NA,,NA,83-600NANAambientNA,Jain_2007,,,
20,84,vegetable,cassava_leaves,360,546,GH,0,pots,0.895255148,1,5,9.598825127,21.46362549,3.351,3.381,0.12,0.298,NA,low,,NA,84-546NANAambientlow,Gleadow_et_al._2009,,,
20,84,vegetable,cassava_leaves,360,546,GH,0,pots,7.581918201,1,5,10.81010639,24.17213274,4.181,4.498,0.135,0.428,NA,medium,,NA,84-546NANAambientmedium,Gleadow_et_al._2009,,,
20,84,vegetable,cassava_leaves,360,709,GH,0,pots,22.53058788,1,5,4.834358709,10.8099547,3.351,4.106,0.12,0.068,NA,low,,NA,84-709NANAambientlow,Gleadow_et_al._2009,,,
20,84,vegetable,cassava_leaves,360,709,GH,0,pots,28.15116001,1,5,8.251879854,18.4517643,4.181,5.358,0.135,0.2985,NA,medium,,NA,84-709NANAambientmedium,Gleadow_et_al._2009,,,
20,84,vegetable,cassava_leaves,385,585,FACE,1,field,-15.8891547,4,9,2.084050145,4.168100291,5.016,4.219,0.08,0.08,NA,NA,harvest_1,NA,84-Champaign_Illinois2010585NANAambientNAharvest_1,Rosenthal_et_al._2012,Champaign_Illinois,2010,
20,84,vegetable,cassava_leaves,385,585,FACE,1,field,-8.12383129,4,9,2.25719496,4.514389921,4.813,4.422,0.08,0.08,NA,NA,harvest_2,NA,84-Champaign_Illinois2010585NANAambientNAharvest_2,Rosenthal_et_al._2012,Champaign_Illinois,2010,
20,84,vegetable,cassava_leaves,480,680,OTC,1,field,-32.09711846,5,4,9.032328652,20.19690086,3.748,2.545,0.231,0.3,NA,NA,,NA,"84-Instituto_Nacional_de_Investigaciones_Agrícolas_(INIA-CENIAP)_in_Maracay,_Estado_Aragua,_Venezuela,_680NANAambientNA",Fernandez_et_al._2002,"Instituto_Nacional_de_Investigaciones_Agrícolas_(INIA-CENIAP)_in_Maracay,_Estado_Aragua,_Venezuela,_",,no_SE
7,8,C4_cereal,sorghum,364,731,OTC,1,field,-17.6426983,3,12,6.008817357,10.40757696,13.49,11.11,,,NA,NA,,NA,"8-Auburn,_Alabama,_USA1992731NANAambientNA","Prior_et_al._2003,_2008","Auburn,_Alabama,_USA",1992,no_SE
7,8,C4_cereal,sorghum,359,707,OTC,1,field,0.132100396,3,16,1.596212253,2.764720722,15.14,15.16,,,NA,NA,,NA,"8-Auburn,_Alabama,_USA1993707NANAambientNA","Prior_et_al._2003,_2008","Auburn,_Alabama,_USA",1993,no_SE
7,8,C4_cereal,sorghum,360,715,OTC,1,field,-19.06269791,3,123456,5.182860879,8.976978371,15.79,12.78,,,NA,NA,,NA,"8-Auburn,_Alabama,_USA1994715NANAambientNA","Prior_et_al._2003,_2008","Auburn,_Alabama,_USA",1994,no_SE
7,8,C4_cereal,sorghum,369,561,FACE,1,field,-4.26742532,4,123456,4.745982676,9.491965352,1.7575,1.6825,0.049560569,0.068602114,dry,medium,,NA,"8-Maricopa,_Arizona1998561dryNAambientmedium",,"Maricopa,_Arizona",1998,
7,8,C4_cereal,sorghum,369,561,FACE,1,field,2.271526677,3.5,123456,2.452329175,4.587887786,1.5775,1.613333333,0.01652019,0.034801022,wet,medium,,NA,"8-Maricopa,_Arizona1998561wetNAambientmedium",,"Maricopa,_Arizona",1998,
7,8,C4_cereal,sorghum,369,561,FACE,1,field,-3.568075117,4,123456,3.846792887,7.693585775,2.6625,2.5675,0.047147817,0.091776449,dry,medium,,NA,"8-Maricopa,_Arizona1999561dryNAambientmedium",,"Maricopa,_Arizona",1999,
7,8,C4_cereal,sorghum,369,561,FACE,1,field,6.862745098,4,123456,1.712570072,3.425140144,1.785,1.9075,0.019364917,0.0225,wet,medium,,NA,"8-Maricopa,_Arizona1999561wetNAambientmedium",,"Maricopa,_Arizona",1999,
20,95,vegetable,alfalfa,350,450,OTC,0,pots,-6.804733728,1,30,5.737658843,31.42645175,33.8,31.5,1.44,1.4,NA,NA,,NA,"95-University_of_Swansea,_U.K450NANAambientNA",Al-Rawahy_et_al_2013,"University_of_Swansea,_U.K",,
20,97,vegetable,cabbage,360,720,GC,0,pots,8.333333333,1,20,12.33533517,55.16529594,0.6,0.65,0.04,0.06,NA,NA,,lennox,97-Jokonien720NAlennoxambientNA,reddy_et_al_2004_brassica,Jokonien,,
20,97,vegetable,cabbage,360,720,GC,0,pots,13.20754717,1,20,13.379154,59.83339565,0.53,0.6,0.01,0.07,NA,NA,,rinda,97-Jokonien720NArindaambientNA,reddy_et_al_2004_brassica,Jokonien,,
8,9,C3_cereal,buckwheat,370,700,OTC,0,pots,-7.1875,2,3,8.13507363,11.50473146,3.2,2.97,,,NA,NA,,NA,9-Tohoku_uni_Sendai_Japan2003700NANAambientNA,Miyagi_et_al._2007,Tohoku_uni_Sendai_Japan,2003,
