Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Unit,Value,Flag,FlagD
"FBS","Food Balance Sheets","229","United Kingdom","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","23","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","343","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","41","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","19","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","229","United Kingdom","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","11","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","10","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","233","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","69","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","230","Ukraine","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","373","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","53","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","22","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","231","United States of America","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","44","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","9","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","233","Burkina Faso","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","6","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","257","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","47","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","19","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","234","Uruguay","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","10","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","9","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","222","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","18","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","235","Uzbekistan","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","9","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","207","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","24","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","236","Venezuela (Bolivarian Republic of)","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","25","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","24","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","14","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","237","Viet Nam","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","64","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","238","Ethiopia","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","14","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","7","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","43","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","18","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","244","Samoa","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","45","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","249","Yemen","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","12","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","251","Zambia","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","41","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","8","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","350","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","53","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","23","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","255","Belgium","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","15","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","391","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","41","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","26","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","3","Fc","Calculated data"
"FBS","Food Balance Sheets","256","Luxembourg","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","24","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","28","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","664","Food supply (kcal/capita/day)","2948","Milk - Excluding Butter","2011","kcal/capita/day","231","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","664","Food supply (kcal/capita/day)","2949","Eggs","2011","kcal/capita/day","26","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","664","Food supply (kcal/capita/day)","2961","Aquatic Products, Other","2011","kcal/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","674","Protein supply quantity (g/capita/day)","2912","Treenuts","2011","g/capita/day","1","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","674","Protein supply quantity (g/capita/day)","2928","Miscellaneous","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","674","Protein supply quantity (g/capita/day)","2945","Offals","2011","g/capita/day","4","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","674","Protein supply quantity (g/capita/day)","2948","Milk - Excluding Butter","2011","g/capita/day","13","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","674","Protein supply quantity (g/capita/day)","2949","Eggs","2011","g/capita/day","2","Fc","Calculated data"
"FBS","Food Balance Sheets","272","Serbia","674","Protein supply quantity (g/capita/day)","2961","Aquatic Products, Other","2011","g/capita/day","0","Fc","Calculated data"
"FBS","Food Balance Sheets","273","Montenegro","664","Food supply (kcal/capita/day)","2912","Treenuts","2011","kcal/capita/day","24","Fc","Calculated data"
"FBS","Food Balance Sheets","273","Montenegro","664","Food supply (kcal/capita/day)","2928","Miscellaneous","2011","kcal/capita/day","15","Fc","Calculated data"
"FBS","Food Balance Sheets","273","Montenegro","664","Food supply (kcal/capita/day)","2945","Offals","2011","kcal/capita/day","10","Fc","Calculated data"
